innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_England_win,p_India_win,p_draw
2.0,2.0,51.0,863.0,England,123.0,4.0,-172.0,0.3979428,0.37374985,0.22830735
2.0,2.0,51.0,864.0,England,123.0,4.0,-172.0,0.3979428,0.37374985,0.22830735
2.0,2.0,51.0,865.0,England,124.0,4.0,-171.0,0.4536053,0.3381523,0.20824236
2.0,2.0,52.0,866.0,England,124.0,4.0,-171.0,0.47101068,0.3764935,0.15249585
2.0,2.0,52.0,867.0,England,124.0,4.0,-171.0,0.47101068,0.3764935,0.15249585
2.0,2.0,52.0,868.0,England,125.0,4.0,-170.0,0.4861563,0.35791287,0.15593085
2.0,2.0,52.0,869.0,England,125.0,4.0,-170.0,0.4861563,0.35791287,0.15593085
2.0,2.0,52.0,870.0,England,125.0,4.0,-170.0,0.4861563,0.35791287,0.15593085
2.0,2.0,52.0,871.0,England,125.0,4.0,-170.0,0.4861563,0.35791287,0.15593085
2.0,2.0,53.0,872.0,England,125.0,4.0,-170.0,0.3979428,0.37374985,0.22830735
2.0,2.0,53.0,873.0,England,125.0,4.0,-170.0,0.3979428,0.37374985,0.22830735
2.0,2.0,53.0,874.0,England,125.0,4.0,-170.0,0.3979428,0.37374985,0.22830735
2.0,2.0,53.0,875.0,England,129.0,4.0,-166.0,0.3956406,0.37737286,0.22698654
2.0,2.0,53.0,876.0,England,129.0,4.0,-166.0,0.39515316,0.37690794,0.22793888
2.0,2.0,53.0,877.0,England,129.0,4.0,-166.0,0.39515316,0.37690794,0.22793888
2.0,2.0,54.0,878.0,England,130.0,4.0,-165.0,0.42225078,0.37926465,0.19848454
2.0,2.0,54.0,879.0,England,130.0,4.0,-165.0,0.42225078,0.37926465,0.19848454
2.0,2.0,54.0,880.0,England,130.0,4.0,-165.0,0.42225078,0.37926465,0.19848454
2.0,2.0,54.0,881.0,England,130.0,4.0,-165.0,0.42225078,0.37926465,0.19848454
2.0,2.0,54.0,882.0,England,134.0,4.0,-161.0,0.4309386,0.36649302,0.20256838
2.0,2.0,54.0,883.0,England,134.0,4.0,-161.0,0.4309386,0.36649302,0.20256838
2.0,2.0,55.0,884.0,England,134.0,4.0,-161.0,0.4948675,0.34481993,0.16031256
2.0,2.0,55.0,885.0,England,134.0,4.0,-161.0,0.4948675,0.34481993,0.16031256
2.0,2.0,55.0,886.0,England,134.0,4.0,-161.0,0.4936979,0.34400496,0.16229711
2.0,2.0,55.0,887.0,England,134.0,4.0,-161.0,0.4936979,0.34400496,0.16229711
2.0,2.0,55.0,888.0,England,134.0,4.0,-161.0,0.49266535,0.34328547,0.16404916
2.0,2.0,55.0,889.0,England,134.0,4.0,-161.0,0.49266535,0.34328547,0.16404916
2.0,2.0,56.0,890.0,England,138.0,4.0,-157.0,0.43442118,0.35789543,0.20768335
2.0,2.0,56.0,891.0,England,138.0,4.0,-157.0,0.43442118,0.35789543,0.20768335
2.0,2.0,56.0,892.0,England,138.0,4.0,-157.0,0.43336114,0.3570221,0.20961675
2.0,2.0,56.0,893.0,England,138.0,4.0,-157.0,0.43427226,0.35777274,0.207955
2.0,2.0,56.0,894.0,England,138.0,4.0,-157.0,0.43427226,0.35777274,0.207955
2.0,2.0,56.0,895.0,England,138.0,4.0,-157.0,0.43427226,0.35777274,0.207955
2.0,2.0,57.0,896.0,England,142.0,4.0,-153.0,0.48551208,0.34824514,0.1662427
2.0,2.0,57.0,897.0,England,142.0,4.0,-153.0,0.48515895,0.34799185,0.16684912
2.0,2.0,57.0,898.0,England,142.0,4.0,-153.0,0.48515895,0.34799185,0.16684912
2.0,2.0,57.0,899.0,England,142.0,4.0,-153.0,0.4849366,0.34783235,0.16723102
2.0,2.0,57.0,900.0,England,142.0,4.0,-153.0,0.4871293,0.3494051,0.16346556
2.0,2.0,57.0,901.0,England,142.0,4.0,-153.0,0.4871293,0.3494051,0.16346556
2.0,2.0,58.0,902.0,England,142.0,4.0,-153.0,0.43321428,0.35427704,0.21250871
2.0,2.0,58.0,903.0,England,142.0,4.0,-153.0,0.43321428,0.35427704,0.21250871
2.0,2.0,58.0,904.0,England,143.0,4.0,-152.0,0.48439878,0.32134527,0.19425592
2.0,2.0,58.0,905.0,England,143.0,4.0,-152.0,0.48439878,0.32134527,0.19425592
2.0,2.0,58.0,906.0,England,143.0,4.0,-152.0,0.48439878,0.32134527,0.19425592
2.0,2.0,58.0,907.0,England,143.0,4.0,-152.0,0.48684812,0.31791368,0.19523816
2.0,2.0,59.0,908.0,England,143.0,4.0,-152.0,0.48188922,0.35811162,0.15999919
2.0,2.0,59.0,909.0,England,144.0,4.0,-151.0,0.4889428,0.34521526,0.16584192
2.0,2.0,59.0,910.0,England,144.0,4.0,-151.0,0.4889428,0.34521526,0.16584192
2.0,2.0,59.0,911.0,England,144.0,4.0,-151.0,0.4889428,0.34521526,0.16584192
2.0,2.0,59.0,912.0,England,144.0,4.0,-151.0,0.49069926,0.34402877,0.16527195
2.0,2.0,59.0,913.0,England,144.0,4.0,-151.0,0.49069926,0.34402877,0.16527195
2.0,2.0,60.0,914.0,England,144.0,4.0,-151.0,0.4097841,0.3909076,0.19930828
2.0,2.0,60.0,915.0,England,145.0,4.0,-150.0,0.46461186,0.34897947,0.18640862
2.0,2.0,60.0,916.0,England,146.0,4.0,-149.0,0.41429168,0.38017088,0.20553742
2.0,2.0,60.0,917.0,England,146.0,4.0,-149.0,0.41429168,0.38017088,0.20553742
2.0,2.0,60.0,918.0,England,150.0,4.0,-145.0,0.42175388,0.36579877,0.21244732
2.0,2.0,60.0,919.0,England,150.0,4.0,-145.0,0.42175388,0.36579877,0.21244732
2.0,2.0,61.0,920.0,England,150.0,4.0,-145.0,0.5061788,0.32266173,0.17115949
2.0,2.0,61.0,921.0,England,150.0,4.0,-145.0,0.5061788,0.32266173,0.17115949
2.0,2.0,61.0,922.0,England,150.0,4.0,-145.0,0.5061788,0.32266173,0.17115949
2.0,2.0,61.0,923.0,England,152.0,4.0,-143.0,0.515878,0.32024524,0.16387679
2.0,2.0,61.0,924.0,England,153.0,4.0,-142.0,0.5067992,0.33113945,0.1620613
2.0,2.0,61.0,925.0,England,154.0,4.0,-141.0,0.515878,0.32024524,0.16387679
2.0,2.0,62.0,926.0,England,154.0,4.0,-141.0,0.42175388,0.36579877,0.21244732
2.0,2.0,62.0,927.0,England,154.0,4.0,-141.0,0.42175388,0.36579877,0.21244732
2.0,2.0,62.0,928.0,England,154.0,4.0,-141.0,0.42175388,0.36579877,0.21244732
2.0,2.0,62.0,929.0,England,154.0,4.0,-141.0,0.42311114,0.36697593,0.2099129
2.0,2.0,62.0,930.0,England,154.0,4.0,-141.0,0.42311114,0.36697593,0.2099129
2.0,2.0,62.0,931.0,England,156.0,4.0,-139.0,0.42175388,0.36579877,0.21244732
2.0,2.0,63.0,932.0,England,156.0,4.0,-139.0,0.48300818,0.3419885,0.1750033
2.0,2.0,63.0,933.0,England,157.0,4.0,-138.0,0.4739416,0.3532004,0.17285803
2.0,2.0,63.0,934.0,England,160.0,4.0,-135.0,0.49310815,0.32822916,0.17866272
2.0,2.0,63.0,935.0,England,160.0,4.0,-135.0,0.49310815,0.32822916,0.17866272
2.0,2.0,63.0,936.0,England,160.0,4.0,-135.0,0.49310815,0.32822916,0.17866272
2.0,2.0,63.0,937.0,England,161.0,4.0,-134.0,0.4691364,0.34911838,0.18174528
2.0,2.0,64.0,938.0,England,161.0,4.0,-134.0,0.4827442,0.32219225,0.19506359
2.0,2.0,64.0,939.0,England,161.0,4.0,-134.0,0.4827442,0.32219225,0.19506359
2.0,2.0,64.0,940.0,England,161.0,4.0,-134.0,0.482311,0.32190314,0.19578579
2.0,2.0,64.0,941.0,England,161.0,4.0,-134.0,0.482311,0.32190314,0.19578579
2.0,2.0,64.0,942.0,England,162.0,4.0,-133.0,0.43076998,0.35124207,0.21798797
2.0,2.0,64.0,943.0,England,162.0,4.0,-133.0,0.43076998,0.35124207,0.21798797
2.0,2.0,65.0,944.0,England,163.0,4.0,-132.0,0.46874416,0.3488265,0.18242936
2.0,2.0,65.0,945.0,England,163.0,4.0,-132.0,0.46874416,0.3488265,0.18242936
2.0,2.0,65.0,946.0,England,163.0,4.0,-132.0,0.46707737,0.34758613,0.18533647
2.0,2.0,65.0,947.0,England,163.0,4.0,-132.0,0.46707737,0.34758613,0.18533647
2.0,2.0,65.0,948.0,England,164.0,4.0,-131.0,0.47591665,0.33648458,0.18759878
2.0,2.0,65.0,949.0,England,164.0,4.0,-131.0,0.47591665,0.33648458,0.18759878
2.0,2.0,66.0,950.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,66.0,951.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,66.0,952.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,66.0,953.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,66.0,954.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,66.0,955.0,England,165.0,4.0,-130.0,0.39389378,0.44666252,0.15944369
2.0,2.0,67.0,956.0,England,165.0,4.0,-130.0,0.46838817,0.34856156,0.18305029
2.0,2.0,67.0,957.0,England,166.0,4.0,-129.0,0.47591665,0.33648458,0.18759878
2.0,2.0,67.0,958.0,England,169.0,4.0,-126.0,0.46707737,0.34758613,0.18533647
2.0,2.0,67.0,959.0,England,169.0,4.0,-126.0,0.46707737,0.34758613,0.18533647
2.0,2.0,67.0,960.0,England,169.0,4.0,-126.0,0.46707737,0.34758613,0.18533647
2.0,2.0,67.0,961.0,England,169.0,4.0,-126.0,0.46707737,0.34758613,0.18533647
2.0,2.0,68.0,962.0,England,169.0,4.0,-126.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,963.0,England,169.0,4.0,-126.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,964.0,England,170.0,4.0,-125.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,965.0,England,170.0,4.0,-125.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,966.0,England,170.0,4.0,-125.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,967.0,England,170.0,4.0,-125.0,0.39623824,0.44493482,0.15882696
2.0,2.0,68.0,968.0,England,170.0,4.0,-125.0,0.39639208,0.44510758,0.15850034
2.0,2.0,69.0,969.0,England,170.0,4.0,-125.0,0.4671047,0.34760645,0.18528892
2.0,2.0,69.0,970.0,England,170.0,4.0,-125.0,0.4671047,0.34760645,0.18528892
2.0,2.0,69.0,971.0,England,170.0,4.0,-125.0,0.4671047,0.34760645,0.18528892
2.0,2.0,69.0,972.0,England,171.0,4.0,-124.0,0.4759448,0.33650446,0.18755077
2.0,2.0,69.0,973.0,England,171.0,4.0,-124.0,0.4759448,0.33650446,0.18755077
2.0,2.0,69.0,974.0,England,172.0,4.0,-123.0,0.4671047,0.34760645,0.18528892
2.0,2.0,70.0,975.0,England,173.0,4.0,-122.0,0.340376,0.4815771,0.17804688
2.0,2.0,70.0,976.0,England,173.0,4.0,-122.0,0.34077308,0.48213893,0.17708799
2.0,2.0,70.0,977.0,England,174.0,4.0,-121.0,0.39474434,0.44325733,0.16199827
2.0,2.0,70.0,978.0,England,176.0,4.0,-119.0,0.33985043,0.4808335,0.17931606
2.0,2.0,70.0,979.0,England,176.0,4.0,-119.0,0.33985043,0.4808335,0.17931606
2.0,2.0,70.0,980.0,England,177.0,4.0,-118.0,0.39474434,0.44325733,0.16199827
2.0,2.0,70.0,981.0,England,177.0,4.0,-118.0,0.39474434,0.44325733,0.16199827
2.0,2.0,71.0,982.0,England,177.0,4.0,-118.0,0.46502385,0.34605795,0.18891822
2.0,2.0,71.0,983.0,England,177.0,4.0,-118.0,0.46085688,0.34875342,0.19038972
2.0,2.0,71.0,984.0,England,177.0,4.0,-118.0,0.46004376,0.3481381,0.19181818
2.0,2.0,71.0,985.0,England,178.0,4.0,-117.0,0.46348932,0.340402,0.19610864
2.0,2.0,71.0,986.0,England,178.0,4.0,-117.0,0.46274376,0.33985445,0.19740179
2.0,2.0,71.0,987.0,England,178.0,4.0,-117.0,0.46274376,0.33985445,0.19740179
2.0,2.0,72.0,988.0,England,178.0,4.0,-117.0,0.37497163,0.34579667,0.27923173
2.0,2.0,72.0,989.0,England,178.0,4.0,-117.0,0.37497163,0.34579667,0.27923173
2.0,2.0,72.0,990.0,England,178.0,4.0,-117.0,0.37497163,0.34579667,0.27923173
2.0,2.0,72.0,991.0,England,178.0,4.0,-117.0,0.37431955,0.34519532,0.28048512
2.0,2.0,72.0,992.0,England,178.0,4.0,-117.0,0.37431955,0.34519532,0.28048512
2.0,2.0,72.0,993.0,England,182.0,4.0,-113.0,0.37595558,0.33589283,0.28815156
2.0,2.0,73.0,994.0,England,186.0,4.0,-109.0,0.46979916,0.32853895,0.20166185
2.0,2.0,73.0,995.0,England,186.0,4.0,-109.0,0.46979916,0.32853895,0.20166185
2.0,2.0,73.0,996.0,England,186.0,4.0,-109.0,0.46979916,0.32853895,0.20166185
2.0,2.0,73.0,997.0,England,186.0,4.0,-109.0,0.46979916,0.32853895,0.20166185
2.0,2.0,73.0,998.0,England,190.0,4.0,-105.0,0.5149317,0.3005726,0.18449569
2.0,2.0,73.0,999.0,England,190.0,4.0,-105.0,0.5119713,0.29884458,0.1891841
2.0,2.0,74.0,1000.0,England,190.0,4.0,-105.0,0.4780871,0.27691296,0.24499995
2.0,2.0,74.0,1001.0,England,191.0,4.0,-104.0,0.53946406,0.24801202,0.21252388
2.0,2.0,74.0,1002.0,England,191.0,4.0,-104.0,0.53946406,0.24801202,0.21252388
2.0,2.0,74.0,1003.0,England,191.0,4.0,-104.0,0.53946406,0.24801202,0.21252388
2.0,2.0,74.0,1004.0,England,191.0,4.0,-104.0,0.53946406,0.24801202,0.21252388
2.0,2.0,74.0,1005.0,England,191.0,4.0,-104.0,0.53946406,0.24801202,0.21252388
2.0,2.0,75.0,1006.0,England,191.0,4.0,-104.0,0.534173,0.28787598,0.177951
2.0,2.0,75.0,1007.0,England,192.0,4.0,-103.0,0.5110981,0.29833487,0.190567
2.0,2.0,75.0,1008.0,England,192.0,4.0,-103.0,0.5110981,0.29833487,0.190567
2.0,2.0,75.0,1009.0,England,192.0,4.0,-103.0,0.5110981,0.29833487,0.190567
2.0,2.0,75.0,1010.0,England,192.0,4.0,-103.0,0.5110981,0.29833487,0.190567
2.0,2.0,75.0,1011.0,England,192.0,4.0,-103.0,0.5110981,0.29833487,0.190567
2.0,2.0,76.0,1012.0,England,192.0,4.0,-103.0,0.48208895,0.27923086,0.23868012
2.0,2.0,76.0,1013.0,England,192.0,4.0,-103.0,0.48208895,0.27923086,0.23868012
2.0,2.0,76.0,1014.0,England,196.0,4.0,-99.0,0.48208895,0.27923086,0.23868012
2.0,2.0,76.0,1015.0,England,196.0,4.0,-99.0,0.48208895,0.27923086,0.23868012
2.0,2.0,76.0,1016.0,England,200.0,4.0,-95.0,0.48208895,0.27923086,0.23868012
2.0,2.0,76.0,1017.0,England,204.0,4.0,-91.0,0.48208895,0.27923086,0.23868012
2.0,2.0,77.0,1018.0,England,204.0,4.0,-91.0,0.52340347,0.29082596,0.18577056
2.0,2.0,77.0,1019.0,England,204.0,4.0,-91.0,0.52340347,0.29082596,0.18577056
2.0,2.0,77.0,1020.0,England,204.0,4.0,-91.0,0.52340347,0.29082596,0.18577056
2.0,2.0,77.0,1021.0,England,205.0,4.0,-90.0,0.5379987,0.28551176,0.17648955
2.0,2.0,77.0,1022.0,England,206.0,4.0,-89.0,0.52340347,0.29082596,0.18577056
2.0,2.0,77.0,1023.0,England,206.0,4.0,-89.0,0.52340347,0.29082596,0.18577056
2.0,2.0,78.0,1024.0,England,206.0,4.0,-89.0,0.48429167,0.27593765,0.23977068
2.0,2.0,78.0,1025.0,England,206.0,4.0,-89.0,0.4798698,0.27341816,0.24671209
2.0,2.0,78.0,1026.0,England,206.0,4.0,-89.0,0.4798698,0.27341816,0.24671209
2.0,2.0,78.0,1027.0,England,207.0,4.0,-88.0,0.5441399,0.24608688,0.2097732
2.0,2.0,78.0,1028.0,England,211.0,4.0,-84.0,0.5441399,0.24608688,0.2097732
2.0,2.0,78.0,1029.0,England,211.0,5.0,-84.0,0.43104726,0.37159294,0.19735982
2.0,2.0,79.0,1030.0,England,211.0,5.0,-84.0,0.55257916,0.29222187,0.15519896
2.0,2.0,79.0,1031.0,England,211.0,5.0,-84.0,0.55257916,0.29222187,0.15519896
2.0,2.0,79.0,1032.0,England,211.0,5.0,-84.0,0.55257916,0.29222187,0.15519896
2.0,2.0,79.0,1033.0,England,211.0,5.0,-84.0,0.55257916,0.29222187,0.15519896
2.0,2.0,79.0,1034.0,England,212.0,5.0,-83.0,0.47314563,0.36901668,0.15783766
2.0,2.0,79.0,1035.0,England,212.0,5.0,-83.0,0.47314563,0.36901668,0.15783766
2.0,2.0,80.0,1036.0,England,212.0,5.0,-83.0,0.44820487,0.33937213,0.21242294
2.0,2.0,80.0,1037.0,England,212.0,5.0,-83.0,0.44730097,0.33868772,0.2140113
2.0,2.0,80.0,1038.0,England,212.0,5.0,-83.0,0.44730097,0.33868772,0.2140113
2.0,2.0,80.0,1039.0,England,212.0,5.0,-83.0,0.44730097,0.33868772,0.2140113
2.0,2.0,80.0,1040.0,England,212.0,5.0,-83.0,0.44730097,0.33868772,0.2140113
2.0,2.0,80.0,1041.0,England,212.0,5.0,-83.0,0.44426796,0.33639118,0.21934092
2.0,2.0,81.0,1042.0,England,212.0,5.0,-83.0,0.3986546,0.38422704,0.21711835
2.0,2.0,81.0,1043.0,England,212.0,5.0,-83.0,0.3986546,0.38422704,0.21711835
2.0,2.0,81.0,1044.0,England,212.0,5.0,-83.0,0.3986546,0.38422704,0.21711835
2.0,2.0,81.0,1045.0,England,214.0,5.0,-81.0,0.39834696,0.38393053,0.21772249
2.0,2.0,81.0,1046.0,England,214.0,5.0,-81.0,0.39881197,0.38437873,0.21680935
2.0,2.0,81.0,1047.0,England,214.0,5.0,-81.0,0.39881197,0.38437873,0.21680935
2.0,2.0,82.0,1048.0,England,214.0,5.0,-81.0,0.44374293,0.33599365,0.22026345
2.0,2.0,82.0,1049.0,England,214.0,6.0,-81.0,0.42182863,0.37574664,0.20242473
2.0,2.0,82.0,1050.0,England,214.0,6.0,-81.0,0.42182863,0.37574664,0.20242473
2.0,2.0,82.0,1051.0,England,214.0,6.0,-81.0,0.42182863,0.37574664,0.20242473
2.0,2.0,82.0,1052.0,England,214.0,6.0,-81.0,0.42182863,0.37574664,0.20242473
2.0,2.0,82.0,1053.0,England,214.0,6.0,-81.0,0.42182863,0.37574664,0.20242473
2.0,2.0,83.0,1054.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,83.0,1055.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,83.0,1056.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,83.0,1057.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,83.0,1058.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,83.0,1059.0,England,214.0,6.0,-81.0,0.36820167,0.41059437,0.22120394
2.0,2.0,84.0,1060.0,England,214.0,6.0,-81.0,0.42644325,0.36764657,0.20591013
2.0,2.0,84.0,1061.0,England,214.0,6.0,-81.0,0.42644325,0.36764657,0.20591013
2.0,2.0,84.0,1062.0,England,214.0,6.0,-81.0,0.42644325,0.36764657,0.20591013
2.0,2.0,84.0,1063.0,England,214.0,6.0,-81.0,0.42834204,0.36928356,0.20237441
2.0,2.0,84.0,1064.0,England,214.0,6.0,-81.0,0.42834204,0.36928356,0.20237441
2.0,2.0,84.0,1065.0,England,216.0,6.0,-79.0,0.42568284,0.36699098,0.2073262
2.0,2.0,85.0,1066.0,England,216.0,6.0,-79.0,0.26646432,0.5783578,0.15517783
2.0,2.0,85.0,1067.0,England,216.0,6.0,-79.0,0.26646432,0.5783578,0.15517783
2.0,2.0,85.0,1068.0,England,217.0,6.0,-78.0,0.26646432,0.5783578,0.15517783
2.0,2.0,85.0,1069.0,England,217.0,6.0,-78.0,0.2653373,0.5759116,0.15875113
2.0,2.0,85.0,1070.0,England,217.0,6.0,-78.0,0.2653373,0.5759116,0.15875113
2.0,2.0,85.0,1071.0,England,219.0,6.0,-76.0,0.2653373,0.5759116,0.15875113
2.0,2.0,85.0,1072.0,England,219.0,6.0,-76.0,0.2653373,0.5759116,0.15875113
2.0,2.0,86.0,1073.0,England,219.0,6.0,-76.0,0.44909048,0.32589403,0.22501548
2.0,2.0,86.0,1074.0,England,219.0,6.0,-76.0,0.44909048,0.32589403,0.22501548
2.0,2.0,86.0,1075.0,England,219.0,6.0,-76.0,0.45127654,0.32748038,0.2212431
2.0,2.0,86.0,1076.0,England,219.0,6.0,-76.0,0.45127654,0.32748038,0.2212431
2.0,2.0,86.0,1077.0,England,219.0,6.0,-76.0,0.45127654,0.32748038,0.2212431
2.0,2.0,86.0,1078.0,England,220.0,6.0,-75.0,0.36655378,0.4038243,0.2296219
2.0,2.0,87.0,1079.0,England,220.0,6.0,-75.0,0.42480606,0.3672074,0.20798655
2.0,2.0,87.0,1080.0,England,220.0,6.0,-75.0,0.42480606,0.3672074,0.20798655
2.0,3.0,87.0,1081.0,England,220.0,6.0,-75.0,0.42480606,0.3672074,0.20798655
2.0,3.0,87.0,1082.0,England,220.0,6.0,-75.0,0.42480606,0.3672074,0.20798655
2.0,3.0,87.0,1083.0,England,222.0,6.0,-73.0,0.4365303,0.35972258,0.20374712
2.0,3.0,87.0,1084.0,England,222.0,6.0,-73.0,0.4365303,0.35972258,0.20374712
2.0,3.0,88.0,1085.0,England,222.0,6.0,-73.0,0.37772608,0.39670193,0.22557199
2.0,3.0,88.0,1086.0,England,222.0,6.0,-73.0,0.37772608,0.39670193,0.22557199
2.0,3.0,88.0,1087.0,England,225.0,6.0,-70.0,0.46094784,0.31887972,0.22017242
2.0,3.0,88.0,1088.0,England,225.0,6.0,-70.0,0.46094784,0.31887972,0.22017242
2.0,3.0,88.0,1089.0,England,225.0,6.0,-70.0,0.4631431,0.3203984,0.21645854
2.0,3.0,88.0,1090.0,England,225.0,6.0,-70.0,0.4631431,0.3203984,0.21645854
2.0,3.0,89.0,1091.0,England,225.0,6.0,-70.0,0.35119665,0.43935534,0.209448
2.0,3.0,89.0,1092.0,England,225.0,6.0,-70.0,0.35139507,0.43960354,0.20900139
2.0,3.0,89.0,1093.0,England,226.0,6.0,-69.0,0.43677017,0.35992026,0.20330957
2.0,3.0,89.0,1094.0,England,226.0,6.0,-69.0,0.43677017,0.35992026,0.20330957
2.0,3.0,89.0,1095.0,England,226.0,6.0,-69.0,0.43677017,0.35992026,0.20330957
2.0,3.0,89.0,1096.0,England,230.0,6.0,-65.0,0.43482512,0.35831743,0.2068574
2.0,3.0,90.0,1097.0,England,231.0,6.0,-64.0,0.3481068,0.48553154,0.16636169
2.0,3.0,90.0,1098.0,England,235.0,6.0,-60.0,0.3481068,0.48553154,0.16636169
2.0,3.0,90.0,1099.0,England,235.0,6.0,-60.0,0.3481068,0.48553154,0.16636169
2.0,3.0,90.0,1100.0,England,235.0,6.0,-60.0,0.3481068,0.48553154,0.16636169
2.0,3.0,90.0,1101.0,England,239.0,6.0,-56.0,0.3613526,0.46595556,0.17269191
2.0,3.0,90.0,1102.0,England,239.0,6.0,-56.0,0.36144784,0.46607837,0.17247382
2.0,3.0,91.0,1103.0,England,239.0,6.0,-56.0,0.36802068,0.4134234,0.21855588
2.0,3.0,91.0,1104.0,England,239.0,6.0,-56.0,0.36836004,0.4138046,0.21783534
2.0,3.0,91.0,1105.0,England,239.0,6.0,-56.0,0.36836004,0.4138046,0.21783534
2.0,3.0,91.0,1106.0,England,243.0,6.0,-52.0,0.37670493,0.40334865,0.21994646
2.0,3.0,91.0,1107.0,England,243.0,6.0,-52.0,0.37355545,0.39997643,0.22646813
2.0,3.0,91.0,1108.0,England,243.0,6.0,-52.0,0.37429693,0.40077034,0.22493275
2.0,3.0,92.0,1109.0,England,243.0,6.0,-52.0,0.37823933,0.44295663,0.1788041
2.0,3.0,92.0,1110.0,England,247.0,6.0,-48.0,0.38908887,0.4352271,0.17568399
2.0,3.0,92.0,1111.0,England,248.0,6.0,-47.0,0.30889425,0.51626885,0.1748369
2.0,3.0,92.0,1112.0,England,248.0,6.0,-47.0,0.31047186,0.51509035,0.1744378
2.0,3.0,92.0,1113.0,England,252.0,6.0,-43.0,0.31047186,0.51509035,0.1744378
2.0,3.0,92.0,1114.0,England,253.0,6.0,-42.0,0.3951155,0.42779103,0.17709346
2.0,3.0,93.0,1115.0,England,253.0,6.0,-42.0,0.40167508,0.3572536,0.24107134
2.0,3.0,93.0,1116.0,England,253.0,6.0,-42.0,0.40279496,0.35824966,0.23895532
2.0,3.0,93.0,1117.0,England,253.0,6.0,-42.0,0.40279496,0.35824966,0.23895532
2.0,3.0,93.0,1118.0,England,253.0,6.0,-42.0,0.40276724,0.358225,0.23900774
2.0,3.0,93.0,1119.0,England,257.0,6.0,-38.0,0.40161565,0.35891572,0.2394686
2.0,3.0,93.0,1120.0,England,261.0,6.0,-34.0,0.40161565,0.35891572,0.2394686
2.0,3.0,94.0,1121.0,England,261.0,6.0,-34.0,0.39295316,0.42749247,0.17955431
2.0,3.0,94.0,1122.0,England,261.0,6.0,-34.0,0.39295316,0.42749247,0.17955431
2.0,3.0,94.0,1123.0,England,265.0,6.0,-30.0,0.39295316,0.42749247,0.17955431
2.0,3.0,94.0,1124.0,England,265.0,7.0,-30.0,0.29448014,0.5455038,0.16001604
2.0,3.0,94.0,1125.0,England,265.0,7.0,-30.0,0.29448014,0.5455038,0.16001604
2.0,3.0,94.0,1126.0,England,265.0,7.0,-30.0,0.29448014,0.5455038,0.16001604
2.0,3.0,95.0,1127.0,England,266.0,7.0,-29.0,0.39301845,0.38395798,0.22302355
2.0,3.0,95.0,1128.0,England,266.0,7.0,-29.0,0.39301845,0.38395798,0.22302355
2.0,3.0,95.0,1129.0,England,266.0,7.0,-29.0,0.39301845,0.38395798,0.22302355
2.0,3.0,95.0,1130.0,England,268.0,7.0,-27.0,0.39301845,0.38395798,0.22302355
2.0,3.0,95.0,1131.0,England,272.0,7.0,-23.0,0.39301845,0.38395798,0.22302355
2.0,3.0,95.0,1132.0,England,272.0,7.0,-23.0,0.39165926,0.3826301,0.22571069
2.0,3.0,96.0,1133.0,England,272.0,7.0,-23.0,0.37348613,0.42136624,0.20514768
2.0,3.0,96.0,1134.0,England,272.0,7.0,-23.0,0.37348613,0.42136624,0.20514768
2.0,3.0,96.0,1135.0,England,272.0,7.0,-23.0,0.37348613,0.42136624,0.20514768
2.0,3.0,96.0,1136.0,England,272.0,7.0,-23.0,0.37348613,0.42136624,0.20514768
2.0,3.0,96.0,1137.0,England,272.0,7.0,-23.0,0.37348613,0.42136624,0.20514768
2.0,3.0,96.0,1138.0,England,272.0,7.0,-23.0,0.37261724,0.420386,0.2069968
2.0,3.0,97.0,1139.0,England,272.0,7.0,-23.0,0.39065704,0.38165098,0.227692
2.0,3.0,97.0,1140.0,England,276.0,7.0,-19.0,0.38723767,0.37862557,0.23413676
2.0,3.0,97.0,1141.0,England,276.0,7.0,-19.0,0.38723767,0.37862557,0.23413676
2.0,3.0,97.0,1142.0,England,276.0,7.0,-19.0,0.38723767,0.37862557,0.23413676
2.0,3.0,97.0,1143.0,England,276.0,7.0,-19.0,0.385436,0.37686396,0.23770007
2.0,3.0,97.0,1144.0,England,276.0,7.0,-19.0,0.385436,0.37686396,0.23770007
