innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_Australia_win,p_India_win,p_draw
3.0,4.0,71.0,1807.0,Australia,274.0,8.0,307.0,0.5623441,0.26362413,0.17403182
3.0,4.0,71.0,1808.0,Australia,274.0,8.0,307.0,0.5623441,0.26362413,0.17403182
3.0,4.0,72.0,1809.0,Australia,274.0,8.0,307.0,0.710498,0.20620027,0.08330175
3.0,4.0,72.0,1810.0,Australia,274.0,9.0,307.0,0.77090645,0.16732585,0.061767634
3.0,4.0,72.0,1811.0,Australia,274.0,9.0,307.0,0.77090645,0.16732585,0.061767634
3.0,4.0,72.0,1812.0,Australia,274.0,9.0,307.0,0.77090645,0.16732585,0.061767634
3.0,4.0,72.0,1813.0,Australia,274.0,9.0,307.0,0.73590696,0.19288889,0.07120411
3.0,4.0,72.0,1814.0,Australia,278.0,9.0,311.0,0.8028261,0.13498744,0.06218648
3.0,4.0,73.0,1815.0,Australia,278.0,9.0,311.0,0.60000974,0.23232955,0.16766076
3.0,4.0,73.0,1816.0,Australia,278.0,9.0,311.0,0.60000974,0.23232955,0.16766076
3.0,4.0,73.0,1817.0,Australia,284.0,9.0,317.0,0.6347933,0.20339976,0.16180696
3.0,4.0,73.0,1818.0,Australia,284.0,9.0,317.0,0.6347933,0.20339976,0.16180696
3.0,4.0,73.0,1819.0,Australia,286.0,9.0,319.0,0.6347933,0.20339976,0.16180696
3.0,4.0,73.0,1820.0,Australia,286.0,9.0,319.0,0.62906885,0.21058334,0.16034782
3.0,4.0,74.0,1821.0,Australia,286.0,9.0,319.0,0.814335,0.12346621,0.06219876
3.0,4.0,74.0,1822.0,Australia,286.0,9.0,319.0,0.8165006,0.12379455,0.059704833
3.0,4.0,74.0,1823.0,Australia,287.0,9.0,320.0,0.75515234,0.15550451,0.08934317
3.0,4.0,74.0,1824.0,Australia,287.0,9.0,320.0,0.7517252,0.15479878,0.093476094
3.0,4.0,74.0,1825.0,Australia,288.0,9.0,321.0,0.75515234,0.15550451,0.08934317
3.0,4.0,74.0,1826.0,Australia,289.0,9.0,322.0,0.8165006,0.12379455,0.059704833
3.0,4.0,74.0,1827.0,Australia,289.0,9.0,322.0,0.8165006,0.12379455,0.059704833
3.0,4.0,75.0,1828.0,Australia,289.0,9.0,322.0,0.6281088,0.21026197,0.16162921
3.0,4.0,75.0,1829.0,Australia,289.0,9.0,322.0,0.6281088,0.21026197,0.16162921
3.0,4.0,75.0,1830.0,Australia,289.0,9.0,322.0,0.6281088,0.21026197,0.16162921
3.0,4.0,75.0,1831.0,Australia,290.0,9.0,323.0,0.68350744,0.191806,0.12468656
3.0,4.0,75.0,1832.0,Australia,294.0,9.0,327.0,0.69206864,0.19356902,0.114362344
4.0,4.0,0.0,1833.0,India,0.0,0.0,-327.0,0.7243066,0.114148825,0.16154462
4.0,4.0,0.0,1834.0,India,0.0,0.0,-327.0,0.7206442,0.112395234,0.16696057
4.0,4.0,0.0,1835.0,India,0.0,0.0,-327.0,0.7206442,0.112395234,0.16696057
4.0,4.0,0.0,1836.0,India,0.0,0.0,-327.0,0.7206442,0.112395234,0.16696057
4.0,4.0,0.0,1837.0,India,0.0,0.0,-327.0,0.7206442,0.112395234,0.16696057
4.0,4.0,0.0,1838.0,India,4.0,0.0,-323.0,0.77687865,0.095809184,0.12731218
4.0,4.0,1.0,1839.0,India,4.0,0.0,-323.0,0.79092443,0.085968554,0.12310704
4.0,4.0,1.0,1840.0,India,4.0,0.0,-323.0,0.74435866,0.10412334,0.151518
4.0,4.0,1.0,1841.0,India,4.0,0.0,-323.0,0.736017,0.10086227,0.16312072
4.0,4.0,1.0,1842.0,India,4.0,0.0,-323.0,0.75143325,0.102974884,0.14559188
4.0,4.0,1.0,1843.0,India,4.0,0.0,-323.0,0.7397415,0.101685174,0.15857328
4.0,4.0,1.0,1844.0,India,4.0,0.0,-323.0,0.7397415,0.101685174,0.15857328
4.0,4.0,2.0,1845.0,India,4.0,0.0,-323.0,0.65952873,0.12766233,0.2128089
4.0,4.0,2.0,1846.0,India,4.0,0.0,-323.0,0.63380355,0.13412169,0.23207474
4.0,4.0,2.0,1847.0,India,4.0,0.0,-323.0,0.6311646,0.13356325,0.23527212
4.0,4.0,2.0,1848.0,India,4.0,0.0,-323.0,0.6311646,0.13356325,0.23527212
4.0,4.0,2.0,1849.0,India,4.0,0.0,-323.0,0.6311646,0.13356325,0.23527212
4.0,4.0,2.0,1850.0,India,4.0,0.0,-323.0,0.6311646,0.13356325,0.23527212
4.0,4.0,3.0,1851.0,India,5.0,0.0,-322.0,0.7044542,0.10741263,0.18813317
4.0,4.0,3.0,1852.0,India,5.0,0.0,-322.0,0.7044542,0.10741263,0.18813317
4.0,4.0,3.0,1853.0,India,6.0,0.0,-321.0,0.7121337,0.107017405,0.18084894
4.0,4.0,3.0,1854.0,India,6.0,0.0,-321.0,0.7121337,0.107017405,0.18084894
4.0,4.0,3.0,1855.0,India,8.0,0.0,-319.0,0.7121337,0.107017405,0.18084894
4.0,4.0,3.0,1856.0,India,11.0,0.0,-316.0,0.696827,0.10984761,0.19332539
4.0,4.0,4.0,1857.0,India,11.0,0.0,-316.0,0.63245887,0.13576269,0.23177849
4.0,4.0,4.0,1858.0,India,13.0,0.0,-314.0,0.6427951,0.14084636,0.21635862
4.0,4.0,4.0,1859.0,India,13.0,0.0,-314.0,0.61316264,0.14075974,0.24607763
4.0,4.0,4.0,1860.0,India,13.0,0.0,-314.0,0.6079752,0.13738641,0.2546384
4.0,4.0,4.0,1861.0,India,13.0,0.0,-314.0,0.60911614,0.13698657,0.2538973
4.0,4.0,4.0,1862.0,India,14.0,0.0,-313.0,0.5975955,0.13919377,0.2632107
4.0,4.0,5.0,1863.0,India,14.0,0.0,-313.0,0.6835997,0.11127241,0.20512788
4.0,4.0,5.0,1864.0,India,14.0,0.0,-313.0,0.6846347,0.110908404,0.20445685
4.0,4.0,5.0,1865.0,India,14.0,0.0,-313.0,0.6846347,0.110908404,0.20445685
4.0,4.0,5.0,1866.0,India,14.0,0.0,-313.0,0.70270455,0.113835655,0.18345982
4.0,4.0,5.0,1867.0,India,17.0,0.0,-310.0,0.67774,0.1137112,0.20854884
4.0,4.0,5.0,1868.0,India,17.0,0.0,-310.0,0.6741546,0.11310965,0.21273574
4.0,4.0,6.0,1869.0,India,17.0,0.0,-310.0,0.6079752,0.13738641,0.2546384
4.0,4.0,6.0,1870.0,India,17.0,0.0,-310.0,0.60911614,0.13698657,0.2538973
4.0,4.0,6.0,1871.0,India,17.0,0.0,-310.0,0.60911614,0.13698657,0.2538973
4.0,4.0,6.0,1872.0,India,17.0,0.0,-310.0,0.59590644,0.13401578,0.27007776
4.0,4.0,6.0,1873.0,India,17.0,0.0,-310.0,0.5873018,0.13208064,0.28061756
4.0,4.0,6.0,1874.0,India,17.0,0.0,-310.0,0.6087879,0.13691275,0.2542993
4.0,4.0,7.0,1875.0,India,17.0,0.0,-310.0,0.6760934,0.1111276,0.21277902
4.0,4.0,7.0,1876.0,India,18.0,0.0,-309.0,0.6843376,0.11086028,0.20480208
4.0,4.0,7.0,1877.0,India,18.0,0.0,-309.0,0.6843376,0.11086028,0.20480208
4.0,4.0,7.0,1878.0,India,18.0,0.0,-309.0,0.67920643,0.11002904,0.21076453
4.0,4.0,7.0,1879.0,India,18.0,0.0,-309.0,0.6768135,0.109641396,0.21354508
4.0,4.0,7.0,1880.0,India,18.0,0.0,-309.0,0.6768135,0.109641396,0.21354508
4.0,4.0,8.0,1881.0,India,18.0,0.0,-309.0,0.59051514,0.13516223,0.27432266
4.0,4.0,8.0,1882.0,India,18.0,0.0,-309.0,0.5831266,0.13347109,0.28340232
4.0,4.0,8.0,1883.0,India,18.0,1.0,-309.0,0.6083519,0.08777678,0.30387133
4.0,4.0,8.0,1884.0,India,18.0,1.0,-309.0,0.6083519,0.08777678,0.30387133
4.0,4.0,8.0,1885.0,India,18.0,1.0,-309.0,0.59161764,0.08536226,0.32302013
4.0,4.0,8.0,1886.0,India,18.0,1.0,-309.0,0.5863239,0.08646877,0.32720733
4.0,4.0,9.0,1887.0,India,18.0,1.0,-309.0,0.68454105,0.10042092,0.2150381
4.0,4.0,9.0,1888.0,India,18.0,1.0,-309.0,0.68454105,0.10042092,0.2150381
4.0,4.0,9.0,1889.0,India,18.0,1.0,-309.0,0.68454105,0.10042092,0.2150381
4.0,4.0,9.0,1890.0,India,20.0,1.0,-307.0,0.68454105,0.10042092,0.2150381
4.0,4.0,9.0,1891.0,India,24.0,1.0,-303.0,0.7063003,0.09984882,0.19385087
4.0,4.0,9.0,1892.0,India,24.0,1.0,-303.0,0.7063003,0.09984882,0.19385087
4.0,4.0,10.0,1893.0,India,24.0,1.0,-303.0,0.6136097,0.087205276,0.29918507
4.0,4.0,10.0,1894.0,India,24.0,1.0,-303.0,0.6069116,0.08625336,0.30683503
4.0,4.0,10.0,1895.0,India,24.0,1.0,-303.0,0.60380375,0.085811675,0.3103846
4.0,4.0,10.0,1896.0,India,24.0,1.0,-303.0,0.60380375,0.085811675,0.3103846
4.0,4.0,10.0,1897.0,India,24.0,1.0,-303.0,0.5949181,0.08773621,0.31734574
4.0,4.0,10.0,1898.0,India,24.0,1.0,-303.0,0.5863239,0.08646877,0.32720733
4.0,4.0,11.0,1899.0,India,24.0,1.0,-303.0,0.56932145,0.1307679,0.29991066
4.0,4.0,11.0,1900.0,India,27.0,1.0,-300.0,0.501886,0.10471647,0.39339754
4.0,4.0,11.0,1901.0,India,27.0,1.0,-300.0,0.494707,0.1032186,0.40207443
4.0,4.0,11.0,1902.0,India,27.0,1.0,-300.0,0.49139264,0.102527075,0.40608025
4.0,4.0,11.0,1903.0,India,27.0,1.0,-300.0,0.49139264,0.102527075,0.40608025
4.0,4.0,11.0,1904.0,India,27.0,1.0,-300.0,0.49139264,0.102527075,0.40608025
4.0,4.0,12.0,1905.0,India,27.0,1.0,-300.0,0.5570841,0.14474122,0.2981747
4.0,4.0,12.0,1906.0,India,27.0,1.0,-300.0,0.5570841,0.14474122,0.2981747
4.0,4.0,12.0,1907.0,India,27.0,1.0,-300.0,0.549516,0.14277491,0.30770907
4.0,4.0,12.0,1908.0,India,27.0,1.0,-300.0,0.549516,0.14277491,0.30770907
4.0,4.0,12.0,1909.0,India,27.0,1.0,-300.0,0.549516,0.14277491,0.30770907
4.0,4.0,12.0,1910.0,India,27.0,1.0,-300.0,0.549516,0.14277491,0.30770907
4.0,4.0,13.0,1911.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,13.0,1912.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,13.0,1913.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,13.0,1914.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,13.0,1915.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,13.0,1916.0,India,27.0,1.0,-300.0,0.4823457,0.10063946,0.41701484
4.0,4.0,14.0,1917.0,India,27.0,1.0,-300.0,0.6221692,0.12990694,0.24792388
4.0,4.0,14.0,1918.0,India,27.0,1.0,-300.0,0.6221692,0.12990694,0.24792388
4.0,4.0,14.0,1919.0,India,27.0,1.0,-300.0,0.6221692,0.12990694,0.24792388
4.0,4.0,14.0,1920.0,India,28.0,1.0,-299.0,0.58238477,0.10104556,0.31656966
4.0,4.0,14.0,1921.0,India,30.0,1.0,-297.0,0.58238477,0.10104556,0.31656966
4.0,4.0,14.0,1922.0,India,30.0,1.0,-297.0,0.58238477,0.10104556,0.31656966
4.0,4.0,15.0,1923.0,India,30.0,1.0,-297.0,0.52024376,0.14566945,0.33408675
4.0,4.0,15.0,1924.0,India,30.0,1.0,-297.0,0.52024376,0.14566945,0.33408675
4.0,4.0,15.0,1925.0,India,30.0,1.0,-297.0,0.52024376,0.14566945,0.33408675
4.0,4.0,15.0,1926.0,India,34.0,1.0,-293.0,0.506624,0.16803558,0.32534045
4.0,4.0,15.0,1927.0,India,34.0,1.0,-293.0,0.4998179,0.16577817,0.33440384
4.0,4.0,15.0,1928.0,India,37.0,1.0,-290.0,0.4706191,0.12418982,0.4051911
4.0,4.0,16.0,1929.0,India,37.0,1.0,-290.0,0.60803,0.14909367,0.24287634
4.0,4.0,16.0,1930.0,India,37.0,1.0,-290.0,0.60803,0.14909367,0.24287634
4.0,4.0,16.0,1931.0,India,37.0,1.0,-290.0,0.60803,0.14909367,0.24287634
4.0,4.0,16.0,1932.0,India,38.0,1.0,-289.0,0.54801506,0.15337656,0.29860842
4.0,4.0,16.0,1933.0,India,38.0,1.0,-289.0,0.54801506,0.15337656,0.29860842
4.0,4.0,16.0,1934.0,India,38.0,1.0,-289.0,0.54801506,0.15337656,0.29860842
4.0,4.0,17.0,1935.0,India,38.0,1.0,-289.0,0.5753525,0.18717645,0.23747104
4.0,4.0,17.0,1936.0,India,38.0,1.0,-289.0,0.57343197,0.18655166,0.24001639
4.0,4.0,17.0,1937.0,India,38.0,1.0,-289.0,0.5671446,0.18450622,0.24834917
4.0,4.0,17.0,1938.0,India,38.0,1.0,-289.0,0.567149,0.18450764,0.24834336
4.0,4.0,17.0,1939.0,India,39.0,1.0,-288.0,0.5427077,0.14637965,0.31091264
4.0,4.0,17.0,1940.0,India,39.0,1.0,-288.0,0.54309976,0.14648539,0.31041488
4.0,4.0,18.0,1941.0,India,39.0,1.0,-288.0,0.5726697,0.1836239,0.24370638
4.0,4.0,18.0,1942.0,India,40.0,1.0,-287.0,0.5244003,0.14676735,0.32883236
4.0,4.0,18.0,1943.0,India,40.0,1.0,-287.0,0.5223127,0.14618309,0.33150423
4.0,4.0,18.0,1944.0,India,40.0,1.0,-287.0,0.5223127,0.14618309,0.33150423
4.0,4.0,18.0,1945.0,India,40.0,1.0,-287.0,0.5223127,0.14618309,0.33150423
4.0,4.0,18.0,1946.0,India,40.0,1.0,-287.0,0.5182705,0.1474201,0.33430946
4.0,4.0,19.0,1947.0,India,40.0,1.0,-287.0,0.5585251,0.18708174,0.25439316
4.0,4.0,19.0,1948.0,India,44.0,1.0,-283.0,0.5648693,0.18920676,0.24592395
4.0,4.0,19.0,1949.0,India,44.0,1.0,-283.0,0.5648693,0.18920676,0.24592395
4.0,4.0,19.0,1950.0,India,44.0,1.0,-283.0,0.5634165,0.18872015,0.24786338
4.0,4.0,19.0,1951.0,India,44.0,1.0,-283.0,0.5634165,0.18872015,0.24786338
4.0,4.0,19.0,1952.0,India,44.0,1.0,-283.0,0.5634165,0.18872015,0.24786338
4.0,4.0,20.0,1953.0,India,44.0,1.0,-283.0,0.5153554,0.14850628,0.33613828
4.0,4.0,20.0,1954.0,India,44.0,1.0,-283.0,0.5153554,0.14850628,0.33613828
4.0,4.0,20.0,1955.0,India,44.0,1.0,-283.0,0.5038871,0.14520155,0.35091132
4.0,4.0,20.0,1956.0,India,47.0,1.0,-280.0,0.52538127,0.21527784,0.25934088
4.0,4.0,20.0,1957.0,India,47.0,1.0,-280.0,0.52538127,0.21527784,0.25934088
4.0,4.0,20.0,1958.0,India,47.0,1.0,-280.0,0.52538127,0.21527784,0.25934088
4.0,4.0,21.0,1959.0,India,47.0,1.0,-280.0,0.48840314,0.16761385,0.343983
4.0,4.0,21.0,1960.0,India,48.0,1.0,-279.0,0.52043116,0.21636169,0.2632072
4.0,4.0,21.0,1961.0,India,48.0,1.0,-279.0,0.52043116,0.21636169,0.2632072
4.0,4.0,21.0,1962.0,India,48.0,1.0,-279.0,0.51591796,0.21839784,0.2656842
4.0,4.0,21.0,1963.0,India,48.0,1.0,-279.0,0.51591796,0.21839784,0.2656842
4.0,4.0,21.0,1964.0,India,49.0,1.0,-278.0,0.48410717,0.16902137,0.3468715
4.0,4.0,22.0,1965.0,India,49.0,1.0,-278.0,0.5210913,0.21722369,0.261685
4.0,4.0,22.0,1966.0,India,53.0,1.0,-274.0,0.528208,0.22019039,0.2516016
4.0,4.0,22.0,1967.0,India,54.0,1.0,-273.0,0.48687816,0.17638928,0.3367326
4.0,4.0,22.0,1968.0,India,54.0,1.0,-273.0,0.48687816,0.17638928,0.3367326
4.0,4.0,22.0,1969.0,India,54.0,1.0,-273.0,0.48687816,0.17638928,0.3367326
4.0,4.0,22.0,1970.0,India,54.0,1.0,-273.0,0.47385645,0.17167169,0.35447186
4.0,4.0,23.0,1971.0,India,54.0,1.0,-273.0,0.4995103,0.21126623,0.2892235
4.0,4.0,23.0,1972.0,India,54.0,1.0,-273.0,0.4970985,0.21024619,0.29265532
4.0,4.0,23.0,1973.0,India,54.0,1.0,-273.0,0.4970985,0.21024619,0.29265532
4.0,4.0,23.0,1974.0,India,54.0,1.0,-273.0,0.4970985,0.21024619,0.29265532
4.0,4.0,23.0,1975.0,India,54.0,1.0,-273.0,0.4970985,0.21024619,0.29265532
4.0,4.0,23.0,1976.0,India,54.0,1.0,-273.0,0.4970985,0.21024619,0.29265532
4.0,4.0,24.0,1977.0,India,54.0,1.0,-273.0,0.4756704,0.13505028,0.3892793
4.0,4.0,24.0,1978.0,India,54.0,1.0,-273.0,0.4756704,0.13505028,0.3892793
4.0,4.0,24.0,1979.0,India,54.0,1.0,-273.0,0.4756704,0.13505028,0.3892793
4.0,4.0,24.0,1980.0,India,54.0,1.0,-273.0,0.4756704,0.13505028,0.3892793
4.0,4.0,24.0,1981.0,India,54.0,1.0,-273.0,0.46726882,0.13266493,0.40006623
4.0,4.0,24.0,1982.0,India,54.0,1.0,-273.0,0.46726882,0.13266493,0.40006623
4.0,4.0,25.0,1983.0,India,54.0,1.0,-273.0,0.4904687,0.20744213,0.30208915
4.0,4.0,25.0,1984.0,India,54.0,1.0,-273.0,0.4904687,0.20744213,0.30208915
4.0,4.0,25.0,1985.0,India,54.0,1.0,-273.0,0.4904687,0.20744213,0.30208915
4.0,4.0,25.0,1986.0,India,54.0,1.0,-273.0,0.4773966,0.20191333,0.32069004
4.0,4.0,25.0,1987.0,India,55.0,1.0,-272.0,0.4386315,0.15314397,0.40822452
4.0,4.0,25.0,1988.0,India,55.0,1.0,-272.0,0.4386315,0.15314397,0.40822452
4.0,4.0,26.0,1989.0,India,55.0,1.0,-272.0,0.48438284,0.17864212,0.33697507
4.0,4.0,26.0,1990.0,India,55.0,1.0,-272.0,0.4911414,0.1811347,0.3277239
4.0,4.0,26.0,1991.0,India,55.0,1.0,-272.0,0.4911414,0.1811347,0.3277239
4.0,4.0,26.0,1992.0,India,55.0,1.0,-272.0,0.48581374,0.17916983,0.33501643
4.0,4.0,26.0,1993.0,India,56.0,1.0,-271.0,0.4563559,0.12956658,0.41407755
4.0,4.0,26.0,1994.0,India,56.0,1.0,-271.0,0.4563559,0.12956658,0.41407755
4.0,4.0,27.0,1995.0,India,56.0,1.0,-271.0,0.468634,0.19820723,0.3331587
4.0,4.0,27.0,1996.0,India,60.0,1.0,-267.0,0.47918516,0.2026698,0.31814498
4.0,4.0,27.0,1997.0,India,61.0,1.0,-266.0,0.4528617,0.1539902,0.39314812
4.0,4.0,27.0,1998.0,India,61.0,1.0,-266.0,0.4528617,0.1539902,0.39314812
4.0,4.0,27.0,1999.0,India,61.0,1.0,-266.0,0.4528617,0.1539902,0.39314812
4.0,4.0,27.0,2000.0,India,61.0,1.0,-266.0,0.4447849,0.15124379,0.4039713
4.0,4.0,28.0,2001.0,India,61.0,1.0,-266.0,0.48889682,0.17560615,0.33549702
4.0,4.0,28.0,2002.0,India,63.0,1.0,-264.0,0.49624717,0.1782463,0.32550645
4.0,4.0,28.0,2003.0,India,63.0,1.0,-264.0,0.49347898,0.17725201,0.329269
4.0,4.0,28.0,2004.0,India,66.0,1.0,-261.0,0.4603331,0.12728845,0.4123784
4.0,4.0,28.0,2005.0,India,66.0,1.0,-261.0,0.4603331,0.12728845,0.4123784
4.0,4.0,28.0,2006.0,India,66.0,1.0,-261.0,0.4603331,0.12728845,0.4123784
4.0,4.0,29.0,2007.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,29.0,2008.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,29.0,2009.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,29.0,2010.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,29.0,2011.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,29.0,2012.0,India,66.0,1.0,-261.0,0.47789508,0.2010553,0.32104963
4.0,4.0,30.0,2013.0,India,66.0,1.0,-261.0,0.37258562,0.1430261,0.48438832
4.0,4.0,30.0,2014.0,India,66.0,1.0,-261.0,0.36443216,0.13989618,0.4956717
4.0,4.0,30.0,2015.0,India,66.0,1.0,-261.0,0.36443216,0.13989618,0.4956717
4.0,4.0,30.0,2016.0,India,66.0,1.0,-261.0,0.36443216,0.13989618,0.4956717
4.0,4.0,30.0,2017.0,India,66.0,1.0,-261.0,0.36443216,0.13989618,0.4956717
4.0,4.0,30.0,2018.0,India,66.0,1.0,-261.0,0.36443216,0.13989618,0.4956717
4.0,4.0,31.0,2019.0,India,66.0,1.0,-261.0,0.46359286,0.19503821,0.34136894
4.0,4.0,31.0,2020.0,India,66.0,1.0,-261.0,0.46207172,0.19439825,0.34353
4.0,4.0,31.0,2021.0,India,66.0,1.0,-261.0,0.4583721,0.19284178,0.34878615
4.0,4.0,31.0,2022.0,India,66.0,1.0,-261.0,0.4583721,0.19284178,0.34878615
4.0,4.0,31.0,2023.0,India,66.0,1.0,-261.0,0.4583721,0.19284178,0.34878615
4.0,4.0,31.0,2024.0,India,68.0,1.0,-259.0,0.46207172,0.19439825,0.34353
4.0,4.0,32.0,2025.0,India,68.0,1.0,-259.0,0.35957757,0.13803263,0.5023898
4.0,4.0,32.0,2026.0,India,68.0,1.0,-259.0,0.35957757,0.13803263,0.5023898
4.0,4.0,32.0,2027.0,India,68.0,1.0,-259.0,0.36116353,0.13864145,0.500195
4.0,4.0,32.0,2028.0,India,68.0,1.0,-259.0,0.36116353,0.13864145,0.500195
4.0,4.0,32.0,2029.0,India,70.0,1.0,-257.0,0.35957757,0.13803263,0.5023898
4.0,4.0,32.0,2030.0,India,70.0,1.0,-257.0,0.35957757,0.13803263,0.5023898
4.0,4.0,33.0,2031.0,India,70.0,1.0,-257.0,0.46207172,0.19439825,0.34353
4.0,4.0,33.0,2032.0,India,70.0,1.0,-257.0,0.46207172,0.19439825,0.34353
4.0,4.0,33.0,2033.0,India,70.0,1.0,-257.0,0.4583721,0.19284178,0.34878615
4.0,4.0,33.0,2034.0,India,70.0,1.0,-257.0,0.4583721,0.19284178,0.34878615
4.0,4.0,33.0,2035.0,India,70.0,1.0,-257.0,0.4583721,0.19284178,0.34878615
4.0,4.0,33.0,2036.0,India,70.0,1.0,-257.0,0.4561778,0.19191863,0.3519036
4.0,4.0,34.0,2037.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,34.0,2038.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,34.0,2039.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,34.0,2040.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,34.0,2041.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,34.0,2042.0,India,70.0,1.0,-257.0,0.35001075,0.13436018,0.5156291
4.0,4.0,35.0,2043.0,India,70.0,1.0,-257.0,0.4488454,0.18611759,0.365037
4.0,4.0,35.0,2044.0,India,70.0,1.0,-257.0,0.4488454,0.18611759,0.365037
4.0,4.0,35.0,2045.0,India,70.0,1.0,-257.0,0.4488454,0.18611759,0.365037
4.0,4.0,35.0,2046.0,India,71.0,1.0,-256.0,0.40651405,0.14649566,0.44699025
4.0,4.0,35.0,2047.0,India,71.0,1.0,-256.0,0.40651405,0.14649566,0.44699025
4.0,4.0,35.0,2048.0,India,71.0,1.0,-256.0,0.40651405,0.14649566,0.44699025
4.0,4.0,36.0,2049.0,India,71.0,1.0,-256.0,0.38490236,0.19193117,0.42316648
4.0,4.0,36.0,2050.0,India,72.0,1.0,-255.0,0.3490093,0.13397576,0.5170149
4.0,4.0,36.0,2051.0,India,72.0,1.0,-255.0,0.3490093,0.13397576,0.5170149
4.0,4.0,36.0,2052.0,India,72.0,1.0,-255.0,0.3490093,0.13397576,0.5170149
4.0,4.0,36.0,2053.0,India,76.0,1.0,-251.0,0.3476732,0.13346288,0.5188639
4.0,4.0,36.0,2054.0,India,76.0,1.0,-251.0,0.34593204,0.13279447,0.5212735
4.0,4.0,37.0,2055.0,India,76.0,1.0,-251.0,0.42517564,0.18140641,0.39341795
4.0,4.0,37.0,2056.0,India,76.0,1.0,-251.0,0.42517564,0.18140641,0.39341795
4.0,4.0,37.0,2057.0,India,82.0,1.0,-245.0,0.4039101,0.2118526,0.3842373
4.0,4.0,37.0,2058.0,India,83.0,1.0,-244.0,0.37539387,0.17069738,0.45390877
4.0,4.0,37.0,2059.0,India,83.0,1.0,-244.0,0.37539387,0.17069738,0.45390877
4.0,4.0,37.0,2060.0,India,83.0,1.0,-244.0,0.3735835,0.16987419,0.45654237
4.0,4.0,38.0,2061.0,India,83.0,1.0,-244.0,0.34160322,0.21910071,0.43929607
4.0,4.0,38.0,2062.0,India,83.0,1.0,-244.0,0.34160322,0.21910071,0.43929607
4.0,4.0,38.0,2063.0,India,84.0,1.0,-243.0,0.34160322,0.21910071,0.43929607
4.0,4.0,38.0,2064.0,India,85.0,1.0,-242.0,0.319088,0.16398937,0.5169226
4.0,4.0,38.0,2065.0,India,85.0,1.0,-242.0,0.319088,0.16398937,0.5169226
4.0,4.0,38.0,2066.0,India,85.0,1.0,-242.0,0.3173367,0.1630893,0.519574
4.0,4.0,38.0,2067.0,India,85.0,1.0,-242.0,0.3173367,0.1630893,0.519574
4.0,4.0,39.0,2068.0,India,85.0,1.0,-242.0,0.4039101,0.2118526,0.3842373
4.0,4.0,39.0,2069.0,India,85.0,1.0,-242.0,0.4039101,0.2118526,0.3842373
4.0,4.0,39.0,2070.0,India,89.0,1.0,-238.0,0.4055562,0.21271597,0.3817278
4.0,4.0,39.0,2071.0,India,91.0,1.0,-236.0,0.4055562,0.21271597,0.3817278
4.0,4.0,39.0,2072.0,India,91.0,1.0,-236.0,0.39394122,0.20662385,0.39943492
4.0,4.0,39.0,2073.0,India,92.0,1.0,-235.0,0.34406072,0.16253826,0.49340108
4.0,4.0,40.0,2074.0,India,93.0,1.0,-234.0,0.2859994,0.15270427,0.5612964
4.0,4.0,40.0,2075.0,India,93.0,1.0,-234.0,0.2859994,0.15270427,0.5612964
4.0,4.0,40.0,2076.0,India,95.0,1.0,-232.0,0.28867263,0.15413156,0.55719584
4.0,4.0,40.0,2077.0,India,95.0,1.0,-232.0,0.28867263,0.15413156,0.55719584
4.0,4.0,40.0,2078.0,India,95.0,1.0,-232.0,0.2859994,0.15270427,0.5612964
4.0,4.0,40.0,2079.0,India,95.0,1.0,-232.0,0.2859994,0.15270427,0.5612964
4.0,4.0,41.0,2080.0,India,95.0,1.0,-232.0,0.37053642,0.20191137,0.4275522
4.0,4.0,41.0,2081.0,India,95.0,1.0,-232.0,0.37053642,0.20191137,0.4275522
4.0,4.0,41.0,2082.0,India,96.0,1.0,-231.0,0.33628747,0.1644644,0.4992481
4.0,4.0,41.0,2083.0,India,96.0,1.0,-231.0,0.33628747,0.1644644,0.4992481
4.0,4.0,41.0,2084.0,India,100.0,1.0,-227.0,0.34515977,0.1688035,0.48603678
4.0,4.0,41.0,2085.0,India,100.0,1.0,-227.0,0.34515977,0.1688035,0.48603678
