match_id,match_date,venue,city,year,team1,team2,outcome,innings_num,batting_team,bowling_team,over,ball_in_over,ball_in_innings,ball_in_match,phase,is_chasing,innings_runs,innings_wickets,wickets_in_hand,balls_remaining_in_innings,current_run_rate,target,runs_needed,required_run_rate,rr_gap,partnership_runs,partnership_balls,recent_dot_pct,recent_run_rate,recent_boundaries,balls_since_wicket,batter,bowler,non_striker,ball_runs,batter_runs,ball_wicket,batter_wicket,ball_dot,ball_boundary,career_bat_avg_odi,career_bat_sr_odi,career_bat_balls_faced_odi,career_bowl_avg_odi,career_bowl_sr_odi,career_bowl_econ_odi,career_bowl_balls_bowled_odi,label,is_team1_batting,prob_team1_win,prob_team2_win
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,3,34.0,34.0,0.0,0.0,37.0,1.0,9.0,266.0,6.529,0.0,0.0,0.0,0.0,7.0,6.0,0.533,7.0,5.0,6.0,V Kohli,JR Hazlewood,RG Sharma,1,1,False,False,False,False,59.25714285714286,91.89867808876744,13541.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.7426269,0.2573731
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,4,35.0,35.0,0.0,0.0,38.0,1.0,9.0,265.0,6.514,0.0,0.0,0.0,0.0,8.0,7.0,0.5,7.2,5.0,7.0,RG Sharma,JR Hazlewood,V Kohli,1,1,False,False,False,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.7048147,0.29518533
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,5,36.0,36.0,0.0,0.0,39.0,1.0,9.0,264.0,6.5,0.0,0.0,0.0,0.0,9.0,8.0,0.467,7.4,5.0,8.0,V Kohli,JR Hazlewood,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.7454665,0.25453356
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,6,37.0,37.0,0.0,0.0,39.0,1.0,9.0,263.0,6.324,0.0,0.0,0.0,0.0,9.0,9.0,0.5,7.2,5.0,9.0,V Kohli,JR Hazlewood,RG Sharma,1,1,False,False,False,False,59.25714285714286,91.89867808876744,13541.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.74133945,0.25866055
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,1,38.0,38.0,0.0,0.0,40.0,1.0,9.0,262.0,6.316,0.0,0.0,0.0,0.0,10.0,10.0,0.5,7.0,5.0,10.0,V Kohli,MA Starc,RG Sharma,4,4,False,False,False,True,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.71028787,0.28971213
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,2,39.0,39.0,0.0,0.0,44.0,1.0,9.0,261.0,6.769,0.0,0.0,0.0,0.0,14.0,11.0,0.5,7.0,5.0,11.0,V Kohli,MA Starc,RG Sharma,4,4,False,False,False,True,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.74014515,0.25985485
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,3,40.0,40.0,0.0,0.0,48.0,1.0,9.0,260.0,7.2,0.0,0.0,0.0,0.0,18.0,12.0,0.5,7.0,5.0,12.0,V Kohli,MA Starc,RG Sharma,4,4,False,False,False,True,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.84236914,0.15763088
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,4,41.0,41.0,0.0,0.0,52.0,1.0,9.0,259.0,7.61,0.0,0.0,0.0,0.0,22.0,13.0,0.467,7.8,6.0,13.0,V Kohli,MA Starc,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.84522074,0.15477927
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,5,42.0,42.0,0.0,0.0,52.0,1.0,9.0,258.0,7.429,0.0,0.0,0.0,0.0,22.0,14.0,0.467,7.8,6.0,14.0,V Kohli,MA Starc,RG Sharma,1,1,False,False,False,False,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.84522074,0.15477927
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,6.0,6,43.0,43.0,0.0,0.0,53.0,1.0,9.0,257.0,7.395,0.0,0.0,0.0,0.0,23.0,15.0,0.433,8.0,6.0,15.0,RG Sharma,MA Starc,V Kohli,1,1,False,False,False,False,52.443243243243245,91.00459619172686,10661.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.8044132,0.19558677
